"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
,,,,,,,,,,,,"Ugw4aXIn7BlumaOL1jR4AaABAg.8ySCKpN8Ogw8ySfFv4_wCv","최도훈","/channel/UCbZwD8oDImsBNQ2v7sfxg0A","https://yt3.ggpht.com/-YtIecOdzbJM/AAAAAAAAAAI/AAAAAAAAAAA/_s__lFNL49I/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","플랜 취소인가요?",0,"3 hours ago",1565448286246,false
,,,,,,,,,,,,"Ugw4aXIn7BlumaOL1jR4AaABAg.8ySCKpN8Ogw8ySgIJmBCYo","민석김","/channel/UCF5qWOjHUuZWZoskK5J21Aw","https://yt3.ggpht.com/-6qPtlRFnrcc/AAAAAAAAAAI/AAAAAAAAAAA/ee7E1AqsoYI/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","요즘 일정이 많아서 못한거 아닐까요",2,"3 hours ago",1565448286247,false
"UgxPxfi8O3H0mk49adl4AaABAg","카이지","/channel/UCdYRLhSR4Qpea5CmxwiB6kQ","https://yt3.ggpht.com/-LGVbOg71E1s/AAAAAAAAAAI/AAAAAAAAAAA/1kcYiYt5PfU/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","구너님 진짜 예쁘다",10,"7 hours ago",1565433885597,false,false,,,,,,,,,,,
"UgzruowcWjaWIVm61C94AaABAg","화양연화.","/channel/UCvavfp5ZC-Dob8ZIrzcp9Sg","https://yt3.ggpht.com/-iXlZdBedrkY/AAAAAAAAAAI/AAAAAAAAAAA/0ROE6jb-LOw/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","레전드분들도 고생ㅠ",0,"7 hours ago",1565433885598,false,false,,,,,,,,,,,
"UgyTMAFneV_2oSuoDrR4AaABAg","용자지령다그온 엔","/channel/UC8u9SENlFoqCJLP_HCKDQ9A","https://yt3.ggpht.com/-gvxWk-wGL4A/AAAAAAAAAAI/AAAAAAAAAAA/znej9kQXnXA/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","1:22 축구 계의 교과서 ㅋㅋㅋㅋㅋㅋ",0,"7 hours ago",1565433885599,false,false,,,,,,,,,,,
"UgwpR8Y55gF_B856Nfl4AaABAg","코프","/channel/UCobPPqBLqA6Ze0LX6VyHKsw","https://yt3.ggpht.com/-TkC_0kEhdQ0/AAAAAAAAAAI/AAAAAAAAAAA/MAo19KPPitc/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","호날두랑 메시를 비교하는거 누구냐 ㅋㅋ 메시가 열심히 3명 제낄때 호날두는 벤치에 앉아서 6만5천명 제끼는데 ㅋㅋㅋ 아 5천만명인가?",1,"7 hours ago",1565433885600,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd3cFI4WTU1Z0ZfQjg1Nk5mbDRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",3,,,,,,,,,
,,,,,,,,,,,,"UgwpR8Y55gF_B856Nfl4AaABAg.8ySCAWoEdLC8ySDkS9wRzJ","홍성욱","/channel/UCiOzwMpBhFaFor0poID_PVw","https://yt3.ggpht.com/-V0PEOhycdEk/AAAAAAAAAAI/AAAAAAAAAAA/rdh0cZ8Uk4o/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","6만5천(만)명 제껴버림",0,"7 hours ago",1565433886217,false
,,,,,,,,,,,,"UgwpR8Y55gF_B856Nfl4AaABAg.8ySCAWoEdLC8ySE2hdUxlG","응아니야","/channel/UCO-1J6wqqUNm4YUlv8syWoQ","https://yt3.ggpht.com/-plGeFpZJLAY/AAAAAAAAAAI/AAAAAAAAAAA/EeLgOI2Wlr4/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","ㅋㅋ 이게 날강두 클라스지 이래서 메시랑 날두랑 비교하면 안됌 ㅇㅅㅇ",0,"7 hours ago",1565433886218,false
,,,,,,,,,,,,"UgwpR8Y55gF_B856Nfl4AaABAg.8ySCAWoEdLC8ySEppXV7XA","윤수최","/channel/UCzl30znSYW-KnmaeGPPscsw","https://yt3.ggpht.com/-OkE64_lySpA/AAAAAAAAAAI/AAAAAAAAAAA/XiaJ_sa08s8/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","아니 그만좀 우려먹어라",0,"7 hours ago",1565433886219,false
"UgyiaQW5I_lVz87niRF4AaABAg","Jaewon Choi","/channel/UCRy4kJGthM-pZPfGAcFdBLQ","https://yt3.ggpht.com/-Jye2W6-jA-g/AAAAAAAAAAI/AAAAAAAAAAA/5HEfP5Uo_yw/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","3:18 노룩 프리킥\n바쁘신분들 바로 보세요",80,"7 hours ago",1565433885601,true,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd5aWFRVzVJX2xWejg3bmlSRjRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgyiaQW5I_lVz87niRF4AaABAg.8ySC5Kh9Mqw8ySCnmZMYAo","섭섭이 Seopseopi","/channel/UCVoqllm05_D45jsx8TDvccw","https://yt3.ggpht.com/-yNWnOR3rDvc/AAAAAAAAAAI/AAAAAAAAAAA/9W-FcZyDAkw/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","이거 왤케 웃기짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋ",5,"7 hours ago",1565433886169,false
"Ugys__Bj3yyz-sRN_6B4AaABAg","BANKRUPT","/channel/UCwTewg-6_Tms4dTWfLSnI5g","https://yt3.ggpht.com/-EPTivwijJUM/AAAAAAAAAAI/AAAAAAAAAAA/I7aschlqVi4/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","호자이크 부탁드립니다",0,"7 hours ago",1565433885602,false,false,,,,,,,,,,,
"UgzoQ21fDvMb9-jEBet4AaABAg","이준우","/channel/UCRwqo2Zw7BVUtDVf5aCvTuA","https://yt3.ggpht.com/-ZDt-8tRPA5k/AAAAAAAAAAI/AAAAAAAAAAA/hy0EtF-rksY/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","🌑🌑🌑🌑🌑🌑🌑🌑🌓🌗\n🌑🌓🌕🌕🌕🌗🌑🌑🌓🌗\n🌑🌓🌑🌑🌑🌗🌔🌔🌓🌗\n🌑🌓🌑🌑🌑🌗🌔🌔🌓🌗\n🌑🌓🌔🌔🌔🌗🌑🌑🌓🌗\n🌑🌑🌑🌑🌑🌑🌑🌑🌓🌗\n🌑🌑🌑🌑🌑🌑🌑🌑🌓🌗\n\n\n🌑🌑🌑🌑🌑🌑🌑🌑🌓🌗\n🌑🌑🌑🌑🌓🌗🌑🌑🌓🌗\n🌑🌑🌑🌓🌑🌑🌗🌑🌓🌗\n🌑🌑🌓🌑🌑🌑🌑🌗🌓🌗\n🌑🌑🌑🌑🌑🌑🌑🌑🌓🌗\n🌑🌑🌑🌑🌑🌑🌑🌑🌓🌗\n🌑🌑🌑🌑🌑🌑🌑🌑🌓🌗",0,"7 hours ago",1565433885603,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd6b1EyMWZEdk1iOS1qRUJldDRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",4,,,,,,,,,
,,,,,,,,,,,,"UgzoQ21fDvMb9-jEBet4AaABAg.8ySC3DfXedc8ySCdb6kwn2","정상인","/channel/UC2FPvFCq82CzVPpGbEGpUEw","https://yt3.ggpht.com/-JOAvt7gKgpA/AAAAAAAAAAI/AAAAAAAAAAA/8qHFOZ7K_ws/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","몌시?",0,"7 hours ago",1565433886250,false
,,,,,,,,,,,,"UgzoQ21fDvMb9-jEBet4AaABAg.8ySC3DfXedc8ySCeXZhWci","정상인","/channel/UC2FPvFCq82CzVPpGbEGpUEw","https://yt3.ggpht.com/-JOAvt7gKgpA/AAAAAAAAAAI/AAAAAAAAAAA/8qHFOZ7K_ws/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","며시",0,"7 hours ago",1565433886251,false
,,,,,,,,,,,,"UgzoQ21fDvMb9-jEBet4AaABAg.8ySC3DfXedc8ySCwIGJIVz","정상인","/channel/UC2FPvFCq82CzVPpGbEGpUEw","https://yt3.ggpht.com/-JOAvt7gKgpA/AAAAAAAAAAI/AAAAAAAAAAA/8qHFOZ7K_ws/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","🌑🌑🌑🌑🌑🌑🌑🌑🌓🌗\n🌑🌓🌕🌕🌕🌗🌑🌑🌓🌗\n🌑🌓🌕🌕🌕🌗🌑🌑🌓🌗",0,"7 hours ago",1565433886252,false
,,,,,,,,,,,,"UgzoQ21fDvMb9-jEBet4AaABAg.8ySC3DfXedc8ySF4iVMXEs","이준우","/channel/UCRwqo2Zw7BVUtDVf5aCvTuA","https://yt3.ggpht.com/-ZDt-8tRPA5k/AAAAAAAAAAI/AAAAAAAAAAA/hy0EtF-rksY/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","@정상인메신데 그냥 이렇게 한거에요",0,"7 hours ago",1565433886252,false
"UgwMcKmMOT_LmAkI9AR4AaABAg","9맹구","/channel/UCckMc9WxNERKU1WeE5jDIbQ","https://yt3.ggpht.com/-BL17ynFZUKU/AAAAAAAAAAI/AAAAAAAAAAA/KXK3WP3YEP0/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","이 와중에 구너 이ㅃㅁ",25,"7 hours ago",1565433885606,false,false,,,,,,,,,,,
"Ugzg084PD2Xpk0jdry54AaABAg","김현","/channel/UCdI9odpADlmD0abp_8sd-RQ","https://yt3.ggpht.com/-QmroSVVupeU/AAAAAAAAAAI/AAAAAAAAAAA/8c6rav-Ks5E/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","구너님 진짜 예뻐요",1,"7 hours ago",1565433885607,false,false,,,,,,,,,,,
"UgyNd-i2o7NMxi0siNN4AaABAg","화양연화.","/channel/UCvavfp5ZC-Dob8ZIrzcp9Sg","https://yt3.ggpht.com/-iXlZdBedrkY/AAAAAAAAAAI/AAAAAAAAAAA/0ROE6jb-LOw/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","ㄴㄱㄷ 땜에 다친마음 슛포보고 달랩니다...ㅠ",5,"7 hours ago",1565433885609,false,false,,,,,,,,,,,
"UgzROcao-72RMkzURdZ4AaABAg","그그귿그","/channel/UC_uQTR02vfjw7irdelUNLiA","https://yt3.ggpht.com/--u-E48zRT30/AAAAAAAAAAI/AAAAAAAAAAA/f_2NNeoryjA/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","아니 시벌 아까 좆두나와서 놀랐네",0,"7 hours ago",1565433886979,false,false,,,,,,,,,,,
"Ugxqh5hY0D2ZFocJLeF4AaABAg","딱넌","/channel/UC0gOIEEL0Gsgqbo08NHdSlw","https://yt3.ggpht.com/-_mqQdIvb9is/AAAAAAAAAAI/AAAAAAAAAAA/8qB5y3NKUNA/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","날강두 ㅆㅂㄹ이",0,"7 hours ago",1565433886980,false,false,,,,,,,,,,,
"Ugytb-pQHijDURKwXmZ4AaABAg","앙기무띠","/channel/UCCr0mxK1Y1zw93yIOa-eEDg","https://yt3.ggpht.com/-xwrJPdPvMxk/AAAAAAAAAAI/AAAAAAAAAAA/c0RtE0aXEsI/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","3",0,"7 hours ago",1565433886981,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd5dGItcFFIaWpEVVJLd1htWjRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",1,,,,,,,,,
,,,,,,,,,,,,"Ugytb-pQHijDURKwXmZ4AaABAg.8ySBxpmh8HX8ySDqMSbX-F","모wqeee","/channel/UCpnf6sg5XdOKHeSVG7T5JbQ","https://yt3.ggpht.com/-2AhLx5t54oA/AAAAAAAAAAI/AAAAAAAAAAA/dwYrf8wrRyk/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","님 프사",0,"7 hours ago",1565433887478,false
"Ugy1Nrp4LQlw9ashnGd4AaABAg","조용우","/channel/UCU_htsbb7S9l9nV_JXnpbPQ","https://yt3.ggpht.com/-ZOntFKtP7Jk/AAAAAAAAAAI/AAAAAAAAAAA/JfZa58sVQ0s/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","날강두",0,"7 hours ago",1565433886982,false,false,,,,,,,,,,,
"UgwLrVOI_9s-YicBaah4AaABAg","호날두출전시간","/channel/UCYJs_-N99xoXa5bjMIFULBw","https://yt3.ggpht.com/-K4XBGF278u0/AAAAAAAAAAI/AAAAAAAAAAA/JKolWvCaiEs/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","0",0,"7 hours ago",1565433886983,false,false,,,,,,,,,,,
"UgwcU0MulJnsCI-wbkF4AaABAg","박준영","/channel/UCAs6Ao3yMCCy7BOyNRZGySA","https://yt3.ggpht.com/-pyA41xkJkwM/AAAAAAAAAAI/AAAAAAAAAAA/T86wSdS6nBs/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","호날두 꼴보기 싫네 진짜루",0,"7 hours ago",1565433886984,false,false,,,,,,,,,,,
"Ugx-ntYVLKsYJY1vNEF4AaABAg","시공기모찌.","/channel/UCweiHAILWLRlJTZyzQd-SBA","https://yt3.ggpht.com/-p14gTZCLIes/AAAAAAAAAAI/AAAAAAAAAAA/PXVaKSkzlI8/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","ㅗㅇ",0,"7 hours ago",1565433886985,false,false,,,,,,,,,,,
"UgyBS0CE-LcZl1A2jvx4AaABAg","이준성","/channel/UCXTbLkNuPBDnZOIhX1zMZFQ","https://yt3.ggpht.com/-x4GnTGwGxqc/AAAAAAAAAAI/AAAAAAAAAAA/lOveOImo-8k/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","날강두...",0,"7 hours ago",1565433886987,false,false,,,,,,,,,,,
"UgwTLLUQp5DeeudBJld4AaABAg","Kevin De Bruyn e","/channel/UCLwSXvVFynOgGOR5qar8P3Q","https://yt3.ggpht.com/-t7Llk8p_4yI/AAAAAAAAAAI/AAAAAAAAAAA/3j-nO1Ho1tk/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","홀리쓋",0,"7 hours ago",1565433886988,false,false,,,,,,,,,,,
"UgyjllnyBtNvgfwv9cN4AaABAg","배병준","/channel/UCq0VWpZZRf47mDl_I2xPPfg","https://yt3.ggpht.com/-6FPhCX7nRjc/AAAAAAAAAAI/AAAAAAAAAAA/a3mybKcmBxQ/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","2",0,"7 hours ago",1565433886989,false,false,,,,,,,,,,,
"UgzTuK5VgArbkBHF0XJ4AaABAg","이승화","/channel/UC04vUgQ09jXkaGNEu4ZytYg","https://yt3.ggpht.com/-p6JfIbPyZ2M/AAAAAAAAAAI/AAAAAAAAAAA/lQHfl4TzkJU/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","1",0,"7 hours ago",1565433886990,false,false,,,,,,,,,,,
